Time,核能,燃煤,汽電共生,民營燃煤,燃氣,民營燃氣,燃油,輕油,水力,風力,太陽能,其它再生,儲能,儲能負載
2024-07-19 13:40:00,164.3,943.7,154.1,283.0,1116.6,536.5,89.2,6.5,21.2,20.5,724.3,3.0,27.0,-1.0
2024-07-19 13:50:00,164.0,946.0,162.2,282.8,1143.4,535.1,89.4,6.6,23.4,20.0,714.3,2.9,33.6,0.0
2024-07-19 14:00:00,164.0,942.5,163.2,282.9,1126.2,536.8,89.6,6.6,28.0,19.4,691.3,2.8,28.3,0.0
2024-07-19 14:10:00,164.0,945.0,160.8,283.2,1129.1,537.2,89.7,6.5,27.7,17.5,683.8,2.7,32.3,0.0
2024-07-19 14:20:00,163.6,946.3,160.9,284.7,1138.7,536.3,89.8,6.6,29.6,19.0,666.2,2.9,35.4,0.0
2024-07-19 14:30:00,164.1,943.0,163.7,285.5,1135.9,536.9,89.6,6.6,31.0,21.0,640.3,2.7,44.6,0.0
2024-07-19 14:40:00,163.5,945.1,169.6,285.1,1142.5,537.3,90.0,6.5,37.0,23.7,617.5,2.7,53.0,0.0
2024-07-19 14:50:00,163.8,940.7,169.7,283.5,1151.6,538.1,90.3,6.5,41.9,26.2,601.9,2.8,63.7,0.0
2024-07-19 15:00:00,164.0,945.0,163.0,285.7,1148.6,540.5,89.9,6.5,56.1,27.2,568.6,2.9,61.8,0.0
2024-07-19 15:10:00,164.1,945.8,160.6,285.6,1133.9,541.3,89.6,6.5,64.5,28.0,559.2,2.8,63.4,0.0
2024-07-19 15:20:00,164.0,943.9,160.0,284.8,1152.2,540.7,89.8,6.7,71.7,27.0,541.3,2.8,54.4,0.0
2024-07-19 15:30:00,164.2,941.5,167.0,285.0,1156.8,542.1,89.8,6.8,72.5,26.3,511.2,3.0,49.9,0.0
2024-07-19 15:40:00,164.2,941.3,173.3,285.2,1158.6,542.1,90.2,6.8,74.7,27.2,487.5,2.9,51.3,0.0
2024-07-19 15:50:00,164.2,942.2,182.6,285.4,1152.2,542.1,90.4,6.8,77.9,30.4,456.0,2.9,55.5,0.0
2024-07-19 16:00:00,164.0,941.2,172.1,284.9,1157.4,542.0,90.1,6.8,80.6,29.6,424.8,3.0,68.3,0.0
2024-07-19 16:10:00,164.3,941.3,174.3,284.7,1139.3,541.9,90.4,6.7,83.3,29.2,401.7,2.8,74.1,0.0
2024-07-19 16:20:00,164.1,940.4,179.3,284.7,1152.0,541.9,90.3,6.8,90.2,30.1,376.4,2.9,95.3,0.0
2024-07-19 16:30:00,164.1,943.1,173.2,284.2,1153.7,541.6,90.4,6.8,100.3,29.4,327.8,2.9,110.0,0.0
2024-07-19 16:40:00,164.3,939.4,172.4,284.0,1154.0,541.6,90.2,6.9,100.1,26.8,283.8,2.9,134.5,0.0
2024-07-19 16:50:00,164.2,938.5,171.0,285.3,1161.5,542.5,90.2,6.8,99.6,24.5,243.7,2.8,135.0,0.0
2024-07-19 17:00:00,164.4,938.7,169.2,285.0,1161.3,542.9,90.2,6.8,99.3,23.9,206.8,3.0,104.7,0.0
2024-07-19 17:10:00,164.3,940.6,165.4,285.2,1138.3,543.9,90.0,6.8,99.6,24.8,185.2,2.8,83.7,0.0
2024-07-19 17:20:00,164.3,938.6,163.9,284.6,1152.6,545.4,90.1,6.7,99.4,20.7,167.7,2.9,83.4,0.0
2024-07-19 17:30:00,164.2,940.1,163.7,282.9,1153.3,545.8,90.2,6.7,110.5,19.0,154.0,2.9,83.6,0.0
2024-07-19 17:40:00,164.2,940.3,167.5,283.7,1146.2,545.9,90.2,6.7,112.3,19.5,133.7,2.9,81.8,0.0
2024-07-19 17:50:00,164.2,940.7,165.6,284.9,1156.3,545.6,90.3,6.9,114.4,15.8,111.5,2.8,88.0,0.0
2024-07-19 18:00:00,164.2,940.6,168.8,285.2,1163.9,545.8,90.3,6.9,114.8,14.6,92.9,2.7,83.5,0.0
2024-07-19 18:10:00,164.3,943.5,168.6,285.0,1149.2,547.0,90.3,6.9,135.5,11.7,77.9,2.7,88.6,0.0
2024-07-19 18:20:00,164.3,940.3,168.5,284.6,1162.2,546.8,90.5,6.9,135.3,9.9,65.7,2.7,96.3,0.0
2024-07-19 18:30:00,164.3,941.0,165.2,284.1,1165.5,546.6,90.0,6.9,142.5,9.2,51.7,2.8,103.6,0.0
2024-07-19 18:40:00,164.4,939.1,171.5,284.0,1164.4,546.4,90.4,6.9,144.1,7.3,36.5,2.8,116.9,0.0
2024-07-19 18:50:00,164.5,941.0,170.3,284.5,1166.8,546.8,90.3,7.0,142.9,7.0,20.1,2.7,153.3,0.0
2024-07-19 19:00:00,164.4,939.4,179.2,284.6,1169.0,546.8,90.2,7.0,142.2,6.5,0.0,2.9,162.3,0.0
2024-07-19 19:10:00,164.5,943.5,172.9,284.1,1170.3,546.9,90.4,7.0,142.6,7.7,0.0,2.9,142.8,0.0
2024-07-19 19:20:00,164.4,941.0,164.1,284.5,1169.6,547.5,90.4,7.0,143.0,6.1,0.0,3.0,141.3,0.0
2024-07-19 19:30:00,164.4,940.9,162.4,283.7,1172.0,547.7,90.6,7.0,142.7,4.1,0.0,2.9,144.2,0.0
2024-07-19 19:40:00,164.2,939.4,163.6,283.9,1171.7,547.9,90.0,7.2,139.8,3.9,0.0,2.9,141.2,0.0
2024-07-19 19:50:00,164.4,940.2,163.5,283.2,1170.1,548.1,90.2,7.3,140.0,3.3,0.0,2.7,139.9,0.0
2024-07-19 20:00:00,164.5,939.7,160.5,281.9,1172.2,548.4,90.1,7.2,133.5,3.2,0.0,2.6,130.3,0.0
2024-07-19 20:10:00,164.3,940.1,150.3,281.6,1169.7,546.9,90.0,7.2,131.2,3.2,0.0,2.8,138.3,0.0
2024-07-19 20:20:00,164.3,939.2,160.1,280.7,1171.9,547.7,90.0,7.3,115.8,2.4,0.0,2.8,139.0,0.0
2024-07-19 20:30:00,164.3,940.7,160.5,281.2,1171.2,547.4,90.2,7.3,111.5,1.5,0.0,3.0,132.4,0.0
2024-07-19 20:40:00,164.3,941.0,164.2,279.4,1163.8,547.7,90.1,7.3,110.4,1.4,0.0,2.8,122.9,0.0
2024-07-19 20:50:00,164.3,940.7,163.8,277.7,1160.1,547.7,90.3,7.3,86.9,2.2,0.0,2.9,148.4,0.0
2024-07-19 21:00:00,164.2,940.0,153.7,277.3,1160.6,547.9,90.2,7.3,79.7,1.9,0.0,2.9,140.2,0.0
2024-07-19 21:10:00,164.2,941.6,154.7,277.0,1159.8,535.5,90.1,7.2,83.9,3.0,0.0,2.8,136.3,0.0
2024-07-19 21:20:00,164.5,941.2,157.5,277.0,1159.9,518.8,90.1,7.3,79.5,2.8,0.0,2.6,145.7,0.0
2024-07-19 21:30:00,164.1,940.6,161.5,276.2,1159.6,518.8,90.1,7.3,82.4,2.2,0.0,2.9,141.7,0.0
2024-07-19 21:40:00,164.5,940.5,166.2,276.3,1162.5,518.8,90.1,7.3,83.2,1.5,0.0,2.8,146.7,0.0
2024-07-19 21:50:00,164.4,941.3,171.3,276.9,1161.7,519.7,90.2,7.2,76.9,1.5,0.0,2.7,137.6,0.0
2024-07-19 22:00:00,164.6,940.6,160.8,277.1,1160.6,544.3,89.9,7.2,65.5,1.5,0.0,2.9,101.5,0.0
2024-07-19 22:10:00,164.2,939.2,153.8,276.5,1160.2,547.4,90.0,7.0,63.4,1.3,0.0,3.1,151.2,0.0
2024-07-19 22:20:00,164.1,937.8,162.7,276.5,1161.5,549.1,90.2,6.8,52.8,1.5,0.0,2.9,120.8,0.0
2024-07-19 22:30:00,164.3,938.2,160.4,276.4,1161.8,549.4,90.1,6.7,44.8,1.4,0.0,2.8,108.7,0.0
2024-07-19 22:40:00,164.1,939.2,153.9,275.5,1175.4,528.6,89.9,6.7,38.0,1.4,0.0,3.0,127.9,0.0
2024-07-19 22:50:00,164.5,938.5,151.1,273.8,1172.6,527.4,89.8,6.6,33.3,0.8,0.0,2.9,93.1,0.0
2024-07-19 23:00:00,164.2,939.5,148.2,271.0,1172.4,526.8,89.8,6.6,32.7,0.7,0.0,2.8,106.9,0.0
2024-07-19 23:10:00,164.1,937.5,148.9,264.4,1172.7,526.7,89.8,6.6,32.4,1.0,0.0,2.9,77.6,-1.0
2024-07-19 23:20:00,164.5,936.7,149.8,258.4,1169.1,508.3,89.8,6.6,32.1,0.9,0.0,2.9,76.3,-2.0
2024-07-19 23:30:00,164.1,940.4,154.4,254.4,1170.8,495.1,81.0,6.6,32.4,1.0,0.0,2.8,109.9,-0.5
2024-07-19 23:40:00,164.3,937.5,152.2,251.1,1172.5,491.4,71.2,6.4,29.9,1.2,0.0,2.8,70.3,-0.4
2024-07-19 23:50:00,164.3,934.5,147.2,251.5,1170.5,485.2,65.5,6.3,29.6,1.6,0.0,2.7,61.2,-1.3
2024-07-20 00:00:00,164.3,934.3,151.0,251.6,1174.2,442.2,65.0,6.3,30.1,2.2,0.0,2.7,62.1,-0.2
2024-07-20 00:10:00,164.4,935.8,138.7,250.7,1177.2,423.2,64.8,6.2,30.1,1.9,0.0,2.7,81.6,0.0
2024-07-20 00:20:00,164.3,935.2,121.7,251.5,1178.4,429.6,64.6,6.1,30.2,2.3,0.0,2.9,95.6,-0.1
2024-07-20 00:30:00,164.3,934.3,111.7,251.2,1178.1,422.2,64.7,6.1,29.8,2.4,0.0,2.9,92.7,-0.4
2024-07-20 00:40:00,164.2,937.4,95.0,251.3,1176.2,418.8,65.2,6.0,32.4,1.0,0.0,2.7,87.1,0.0
2024-07-20 00:50:00,164.1,935.7,97.8,251.2,1177.0,420.6,61.3,5.9,27.0,0.9,0.0,2.5,71.9,-0.6
2024-07-20 01:00:00,164.0,936.6,95.0,251.1,1177.4,421.2,52.1,5.7,26.6,0.7,0.0,2.5,75.6,-0.3
2024-07-20 01:10:00,164.1,936.4,89.5,250.9,1179.2,387.0,45.9,5.7,40.0,0.4,0.0,2.4,97.4,0.0
2024-07-20 01:20:00,164.2,938.9,79.2,252.3,1176.3,377.9,39.3,5.7,29.4,0.4,0.0,2.6,94.7,0.0
2024-07-20 01:30:00,164.2,938.1,80.9,252.2,1179.3,378.6,36.2,5.7,27.0,0.4,0.0,2.7,71.8,-0.5
2024-07-20 01:40:00,164.4,938.2,73.6,252.6,1178.9,378.4,35.3,5.6,26.6,0.4,0.0,2.6,51.7,-0.8
2024-07-20 01:50:00,164.4,937.2,72.7,252.1,1159.3,378.4,35.3,5.7,26.9,0.3,0.0,2.7,62.1,-0.0
2024-07-20 02:00:00,164.6,936.3,64.5,252.7,1160.5,373.4,34.7,5.7,26.6,0.3,0.0,2.6,43.8,-0.3
2024-07-20 02:10:00,164.5,939.3,69.8,252.1,1159.9,378.0,32.5,5.6,26.9,0.4,0.0,2.4,35.8,0.0
2024-07-20 02:20:00,164.2,938.2,67.1,252.1,1157.6,377.3,30.8,5.6,26.7,0.3,0.0,2.5,38.5,0.0
2024-07-20 02:30:00,164.1,937.0,64.2,251.6,1156.9,372.9,31.2,5.6,31.2,0.3,0.0,2.6,23.3,-24.8
2024-07-20 02:40:00,164.3,938.1,65.1,252.9,1161.6,385.0,31.1,5.6,28.9,0.3,0.0,2.9,0.0,-24.7
2024-07-20 02:50:00,164.5,937.5,57.3,252.6,1150.1,366.6,30.9,5.6,26.4,0.4,0.0,2.8,0.0,-26.5
2024-07-20 03:00:00,164.3,937.7,62.4,250.6,1156.9,383.6,31.0,5.6,26.6,0.8,0.0,2.7,0.0,-52.2
2024-07-20 03:10:00,164.5,938.5,58.8,249.7,1152.4,380.7,31.1,5.6,24.7,0.9,0.0,2.9,0.0,-53.5
2024-07-20 03:20:00,164.2,936.3,61.0,248.1,1151.5,366.4,31.3,5.5,25.3,0.7,0.0,3.0,0.0,-52.4
2024-07-20 03:30:00,164.1,934.8,59.5,247.0,1138.2,372.6,31.1,5.6,24.9,0.3,0.0,3.0,0.0,-53.1
2024-07-20 03:40:00,164.5,938.3,67.0,247.2,1123.0,373.7,30.9,5.6,26.2,0.3,0.0,2.7,0.0,-51.8
2024-07-20 03:50:00,164.3,937.2,62.4,247.5,1111.2,371.5,31.0,5.5,24.9,0.3,0.0,2.9,0.0,-51.6
2024-07-20 04:00:00,164.4,935.5,62.7,248.1,1108.0,372.6,31.2,5.5,24.8,0.4,0.0,3.0,0.0,-52.5
2024-07-20 04:10:00,164.4,938.3,64.1,247.6,1094.4,364.6,31.0,5.5,24.7,0.4,0.0,3.0,0.0,-52.1
2024-07-20 04:20:00,164.6,936.0,64.0,247.7,1096.5,358.9,30.9,5.5,24.9,0.3,0.0,3.1,0.0,-52.4
2024-07-20 04:30:00,164.8,938.2,59.7,247.2,1086.8,353.1,31.2,5.4,24.8,0.4,0.0,3.1,0.0,-52.1
2024-07-20 04:40:00,164.4,940.6,73.2,248.1,1099.2,360.9,31.1,5.4,25.7,0.4,0.0,2.8,0.5,-74.6
2024-07-20 04:50:00,164.6,937.0,67.0,245.9,1091.2,370.8,31.0,5.4,24.6,0.3,0.0,2.8,0.2,-76.3
2024-07-20 05:00:00,164.0,935.3,63.7,245.8,1102.5,357.4,30.8,5.4,24.4,0.3,0.3,2.8,0.0,-77.4
2024-07-20 05:10:00,164.2,937.1,64.5,245.1,1098.0,364.3,31.0,5.5,24.9,0.3,0.3,2.9,0.0,-82.8
2024-07-20 05:20:00,164.3,938.1,61.1,245.6,1085.7,365.6,31.1,5.4,24.6,0.3,0.3,3.0,0.0,-110.3
2024-07-20 05:30:00,164.2,937.4,58.4,246.3,1086.8,365.1,31.0,5.4,23.6,0.4,0.3,3.1,0.0,-109.8
2024-07-20 05:40:00,164.2,935.9,64.1,246.1,1089.8,371.5,30.9,5.3,24.7,0.3,0.9,2.8,0.0,-133.4
2024-07-20 05:50:00,164.3,939.9,64.0,247.3,1058.6,364.5,31.0,5.2,23.3,0.3,9.4,2.9,0.0,-132.1
2024-07-20 06:00:00,164.4,934.8,67.3,248.6,1064.4,345.4,31.2,5.3,22.9,0.3,21.0,2.9,0.0,-132.2
2024-07-20 06:10:00,164.3,933.1,67.4,251.1,1099.8,354.5,31.2,5.3,22.9,0.3,35.8,3.0,0.0,-163.0
2024-07-20 06:20:00,164.4,934.3,69.4,252.9,1074.6,345.2,31.0,5.4,22.9,0.3,52.1,2.9,0.0,-162.6
2024-07-20 06:30:00,164.4,930.7,60.3,255.2,1054.8,345.6,31.0,5.4,20.8,0.3,75.6,3.0,0.0,-165.0
2024-07-20 06:40:00,164.3,928.7,60.1,255.8,1042.2,344.2,31.1,5.2,20.7,0.3,101.4,3.2,0.0,-164.4
2024-07-20 06:50:00,164.5,924.0,65.7,257.5,1048.9,346.7,31.2,5.0,20.9,0.3,130.6,2.9,0.0,-189.0
2024-07-20 07:00:00,164.6,913.5,61.8,258.8,1041.3,345.8,31.3,4.9,20.8,0.4,163.9,3.0,0.0,-189.9
2024-07-20 07:10:00,164.6,906.9,70.2,260.5,1068.5,345.7,31.1,4.9,20.9,0.3,217.7,2.9,0.0,-211.0
2024-07-20 07:20:00,165.0,898.4,64.4,262.3,1061.9,356.2,31.2,4.9,21.0,0.4,254.1,2.8,0.0,-211.8
2024-07-20 07:30:00,164.9,891.5,63.2,263.0,1042.1,343.8,31.2,4.9,20.6,0.5,284.4,2.6,0.0,-210.5
2024-07-20 07:40:00,164.9,889.0,55.5,263.7,1027.8,344.9,31.1,4.9,20.7,0.5,299.1,2.6,0.0,-212.2
2024-07-20 07:50:00,164.8,887.2,73.2,264.4,1019.6,339.2,30.7,4.9,21.1,0.4,334.2,2.5,0.0,-208.0
2024-07-20 08:00:00,165.0,877.0,70.3,264.0,1047.2,340.7,30.8,4.9,16.1,0.5,363.5,3.0,0.0,-208.5
2024-07-20 08:10:00,165.2,872.1,71.3,263.9,1072.2,349.2,30.7,5.0,16.3,0.7,396.2,2.7,0.0,-188.9
2024-07-20 08:20:00,165.3,864.4,60.0,264.7,1047.3,349.7,30.1,5.2,15.6,0.7,425.5,2.9,0.0,-165.3
2024-07-20 08:30:00,165.0,856.7,62.3,264.1,1059.7,349.5,30.0,5.1,15.8,0.9,453.8,2.9,0.0,-164.7
2024-07-20 08:40:00,165.3,852.4,64.7,264.5,1083.7,362.6,30.2,5.2,16.1,1.0,468.3,2.9,0.0,-163.2
2024-07-20 08:50:00,164.8,846.7,63.0,265.0,1061.8,362.0,30.2,5.2,16.0,1.1,498.3,2.6,0.0,-164.7
2024-07-20 09:00:00,164.9,845.3,62.5,264.9,1082.6,374.5,30.3,5.2,16.1,1.1,519.1,2.6,0.0,-163.3
2024-07-20 09:10:00,164.6,843.4,66.0,264.0,1095.2,377.9,30.8,5.3,16.2,1.0,543.6,2.3,0.0,-162.1
2024-07-20 09:20:00,164.6,830.9,59.6,263.8,1077.6,378.7,31.0,5.4,15.9,1.0,555.2,2.4,0.0,-137.9
2024-07-20 09:30:00,164.5,831.4,58.9,263.8,1085.5,380.8,30.8,5.4,16.2,1.1,565.8,2.4,0.0,-136.9
2024-07-20 09:40:00,164.5,827.9,57.1,264.1,1080.0,379.9,30.9,5.5,16.0,1.2,582.5,2.7,0.0,-137.8
2024-07-20 09:50:00,164.3,827.9,67.3,263.7,1081.0,380.2,30.9,5.4,16.5,1.3,598.2,2.7,0.0,-136.0
2024-07-20 10:00:00,164.5,827.0,57.7,264.5,1084.3,378.0,30.9,5.4,15.9,1.6,616.2,2.7,0.0,-136.0
2024-07-20 10:10:00,164.2,830.8,64.5,264.4,1109.2,381.8,30.9,5.4,16.6,1.9,644.4,2.7,0.0,-137.4
,,,,,,,,,,,,,,
